tweet_id
1447834430446395402
1447834439313235971
1447834448653950976
1447834454970482688
1447834455159230466
1447834461698080770
1447834465615552512
1447834492605849605
1447834494887612431
1447834495994974212
1447834520393170948
1447834534347636737
1447834575812521987
1447834604434595841
1447834612940480514
1447834613909393410
1447834693404082179
1447834731563950084
1447834748336754688
1447834750127726595
1447834759850184705
1447834768780021761
1447834769958572032
1447834810572017666
1447834813533245440
1447834815043047431
1447834838707445760
1447834867895439363
1447834879996039178
1447834883854790658
1447834888720330752
1447834898140577792
1447834898622939139
1447834915513540610
1447834919061712905
1447834924095049734
1447834938502311936
1447834944026390528
1447834964440010755
1447834976309809157
1447834977413083136
1447834980298547200
1447834991313006592
1447834994622279683
1447834999370092549
1447835000498315265
1447835001337352195
1447835025467117573
1447835058551857152
1447835066802085888
1447835111597035526
1447835132707033094
1447835155683426304
1447835156614574085
1447835182078197765
1447835189741244421
1447835191024648198
1447835200923262977
1447835213208326149
1447835232535646211
1447835233370271745
1447835234687492096
1447835243805691905
1447835246989234177
1447835251024318468
1447835254580867077
1447835287439101957
1447835313183723522
1447835316170100738
1447835335048585216
1447835353352523776
1447835360143233025
1447835363611918344
1447835363909701633
1447835365478436866
1447835401629184002
1447835413750566913
1447835433770131456
1447835438127800324
1447835439205736448
1447835442431287297
1447835443404357635
1447835448437575682
1447835451071545346
1447835456314376198
1447835460240388101
1447835469392367616
1447835476954583049
1447835485087232000
1447835504720826368
1447835509598736386
1447835518931292160
1447835533238018048
1447835539852304385
1447835542524071942
1447835566200983552
1447835569136881670
1447835576506404865
1447835581451493378
1447835605711286278
1447835610450993153
1447835612321501188
1447835612506169345
1447835633515302920
1447835637508448258
1447835640993882117
1447835645968220161
1447835656739192842
1447835664456638471
1447835672740605952
1447835680202104837
1447835681758191628
1447835685520609282
1447835687651315712
1447835694949404676
1447835702394245124
1447835714952044546
1447835746165932034
1447835753568890884
1447835759193563137
1447835770736230404
1447835790604738562
1447835794450812930
1447835795893612546
1447835806861828098
1447835834468737027
1447835845919080452
1447835846074191872
1447835849417240579
1447835860171251715
1447835863803699203
1447835887887290370
1447835906694594560
1447835930434408448
1447835935169724416
1447835935874424837
1447835951363854336
1447835954912301058
1447835962302627843
1447835969302851585
1447835981537849348
1447835984180088842
1447835985669246977
1447836003041898497
1447836007580278784
1447836009350119429
1447836014433607685
1447836042405584899
1447836049435156485
1447836052992020482
1447836062252994565
1447836068871475202
1447836069341302785
1447836082096115717
1447836101377290246
1447836108776148992
1447836110801960962
1447836110936104962
1447836111372525569
1447836113855418372
1447836116132978688
1447836116351078400
1447836128287940609
1447836131232399360
1447836133833027587
1447836142120886272
1447836146541727744
1447836187457056769
