tweet_id
1436615499400585218
1436615500793008134
1436615501489197058
1436615503770963968
1436615504454721539
1436615504819597317
1436615513954729987
1436615520850219008
1436615525442928644
1436615529003986949
1436615530920783879
1436615552257216512
1436615558682787840
1436615559794368519
1436615561501233160
1436615562403135489
1436615581529096192
1436615591473856512
1436615591541055490
1436615591608127490
1436615591629053953
1436615599896080386
1436615605474533377
1436615629486788610
1436615634863984642
1436615654921039872
1436615669785657348
1436615678606262276
1436615688278269954
1436615689780011009
1436615692330024962
1436615695043899392
1436615715641913349
1436615734856011780
1436615737196621827
1436615743274106888
1436615746277236741
1436615749133504517
1436615752396808196
1436615770889359361
1436615785548484610
1436615790283927559
1436615806381608963
1436615819107184641
1436615831002226690
1436615832453492736
1436615840758059008
1436615856625160194
1436615879458918403
1436615902452228097
1436615936094654467
1436615981908979716
1436615982236188677
1436615994760482822
1436615999743315971
1436615999755784192
1436616000837873665
1436616026356166657
1436616050657931266
1436616054696984576
1436616066885689344
1436616097625780224
1436616106475720704
1436616118089695238
1436616152986357764
1436616182229086210
1436616216957833217
1436616217582837764
1436616234649493504
1436616277091622915
1436616302689460225
1436616304354541569
1436616305596112896
1436616329587535878
1436616329990131713
1436616343910903810
1436616365725585411
1436616420188725248
1436616426891059201
1436616430619971584
1436616455001366531
1436616466082586631
1436616495413403648
1436616506939486208
1436616526069698561
1436616540821106695
1436616600564686850
1436616617195081730
1436616631715864576
1436616648794984449
1436616665136050176
1436616674803949569
1436616677404422151
1436616686677942276
1436616686828990468
1436616702012403713
1436616707070648321
1436616708165226496
1436616755816718337
1436616768487890947
1436616786234028032
1436616815191330823
1436616853208641537
1436616881289506825
1436616900801347585
1436616947312087042
1436616975879389191
1436617003679293441
1436617009052139523
1436617013724684289
1436617054992306182
1436617106804465671
1436617115776192512
1436617200459206660
1436617207929204743
1436617236270108675
1436617238501642242
1436617280847290372
1436617281912680448
1436617293098889219
1436617295258963972
1436617297725050880
1436617310287060996
1436617395485958145
1436617423269072897
1436617469620199429
1436617482706558978
1436617522388762631
1436617533042446336
1436617558744989700
1436617635299577858
1436617658443644928
